PERSON,Count
michael cohen testifying,20
steve mnuchkin,20
lee daniels,20
thompson,20
robin kelly,20
wayfair,20
stephen colbert,20
michael bolton,20
max protein,20
saddam,20
jerry falwell jr.,20
brian bennett,20
joaquin,20
takin,20
joyce.,20
bret stephens,20
hbut mike bloomberg,20
judy chu,20
prince charles,20
jonathan dienst,20
halie jackson,20
bishop garrison,20
richard engle,20
john yarmuth,20
bill richardson,20
donald john trump,20
kate snow,20
john creech,20
fred thompson,20
flo,20
lo,20
eric naposki,20
x350,20
patsy,20
ben hobbs,20
charlie tan,20
david k. johnson,19
eleanor holmes,19
evens,19
irma,19
glenn kirshner,19
director,19
david purdue,19
alvarez,19
kevin brady,19
maggie haberman,19
jenny,19
lick fast,19
jim jordan's,19
michael wolfe,19
sophia nelson,19
bin salman,19
gary cohen,19
juanita,19
zoe lofgren,19
john conyers,19
jimmy kimmel,19
joe biden or,19
oleg deripaska,19
bryan,19
robert blair,19
huhhhh,19
jo.,19
robert lighthizer,19
mussolini,19
kraft,19
congressman,19
christopher dicky,19
order ancestrydna,19
markup,19
samuel adams sam '76,19
al capone,19
tom friedman,19
shirley chisholm,19
david bernhardt,19
joanna,19
eddie,19
lisa jones,19
stephen scharf,19
bon appetite,19
george mcgovern,19
hubert humphrey,19
matt bennett,19
john kreech,19
jonathan lamir,19
workin♪,19
trudeau,18
starr,18
blayne alexander,18
katie tur,18
joel lovelien,18
bob casey,18
wee wee wee,18
hirono,18
timothy morrison,18
doug burns,18
clint van zandt,18
lauren,18
natasha,18
hicks,18
laura kelly,18
jack dorsey,18
tom tillis,18
garcia,18
kirk volker,18
watson,18
nauert,18
khashoggi,18
jeff bezos',18
shrimp!ith,18
alfa romeo,18
atatiana jefferson,18
preet bharara,18
van hollen,18
fiona hill's,18
laura bassett,18
steven ross,18
brenda lawrence,18
jeffery epstein,18
prime,18
erik,18
xi.,18
assange,18
jim mcgovern,18
paula jones,18
chen,18
mark zuckerberg's,18
ron lieberman,18
moore,18
stewart,18
norma,18
roy blunt,18
larry mcnabney,18
cynthia oxny,18
a.,18
emanuel macron,18
♪ good evening,18
togo,18
kiara,18
joe arpaio,18
katy porter,18
red lobster's,18
koch,18
ellen weintraub,18
jane,18
usaa ♪,18
johnny,18
denny ross,18
david shulkin,18
sam herr,18
roy cooper,17
kurt bardella,17
joe watkins,17
♪la-di-la-di-dah,17
lin,17
jim eastland,17
cory booker's,17
♪ one,17
john hileman,17
daniel strauss,17
matthew whittaker,17
dan coates,17
oliver north,17
gordon chang,17
nick rasmussen,17
andrew napolitano,17
tanya,17
trayvon martin,17
legit,17
joel,17
bevan,17
herpecín l. it,17
tara dowdell,17
potluck,17
benjamin,17
my momma ♪,17
